t,New Time,Old Time,GpsTime,err,derr
1.3658008903240001E9,12/04/2013 05:08:10 PM + 0.32400012016296387s ,12/04/2013 5:08:10 PM,10238.5382008215,0,0.0
1.365800890349E9,12/04/2013 05:08:10 PM + 0.3489999771118164s ,12/04/2013 5:08:10 PM,10238.5632008215,0,0.0
1.365800890374E9,12/04/2013 05:08:10 PM + 0.37400007247924805s ,12/04/2013 5:08:10 PM,10238.5882008215,0,0.0
1.3658008903990002E9,12/04/2013 05:08:10 PM + 0.3990001678466797s ,12/04/2013 5:08:10 PM,10238.6132008215,0,0.0
1.365800890424E9,12/04/2013 05:08:10 PM + 0.4240000247955322s ,12/04/2013 5:08:10 PM,10238.6382008215,0,0.0
1.3658008904490001E9,12/04/2013 05:08:10 PM + 0.44900012016296387s ,12/04/2013 5:08:10 PM,10238.6632008215,0,0.0
1.365800890474E9,12/04/2013 05:08:10 PM + 0.4739999771118164s ,12/04/2013 5:08:10 PM,10238.6882008215,0,0.0
1.365800890499E9,12/04/2013 05:08:10 PM + 0.49900007247924805s ,12/04/2013 5:08:10 PM,10238.7132008215,0,0.0
1.3658008905240002E9,12/04/2013 05:08:10 PM + 0.5240001678466797s ,12/04/2013 5:08:10 PM,10238.7382008215,0,0.0
1.365800890549E9,12/04/2013 05:08:10 PM + 0.5490000247955322s ,12/04/2013 5:08:10 PM,10238.7632008215,0,0.0
1.3658008905740001E9,12/04/2013 05:08:10 PM + 0.5740001201629639s ,12/04/2013 5:08:10 PM,10238.7882008215,0,0.0
1.365800890624E9,12/04/2013 05:08:10 PM + 0.624000072479248s ,12/04/2013 5:08:10 PM,10238.8382008215,0,0.0
1.3658008906490002E9,12/04/2013 05:08:10 PM + 0.6490001678466797s ,12/04/2013 5:08:10 PM,10238.8632008215,0,0.0
1.365800890674E9,12/04/2013 05:08:10 PM + 0.6740000247955322s ,12/04/2013 5:08:10 PM,10238.8882008215,0,0.0
1.3658008906990001E9,12/04/2013 05:08:10 PM + 0.6990001201629639s ,12/04/2013 5:08:10 PM,10238.9132008215,0,0.0
1.365800890724E9,12/04/2013 05:08:10 PM + 0.7239999771118164s ,12/04/2013 5:08:10 PM,10238.9382008215,0,0.0
1.365800890749E9,12/04/2013 05:08:10 PM + 0.749000072479248s ,12/04/2013 5:08:10 PM,10238.9632008215,0,0.0
1.3658008907740002E9,12/04/2013 05:08:10 PM + 0.7740001678466797s ,12/04/2013 5:08:10 PM,10238.9882008215,0,0.0
1.3658008908240001E9,12/04/2013 05:08:10 PM + 0.8240001201629639s ,12/04/2013 5:08:10 PM,10239.0382008215,0,0.0
1.365800890849E9,12/04/2013 05:08:10 PM + 0.8489999771118164s ,12/04/2013 5:08:10 PM,10239.0632008215,0,0.0
1.365800890874E9,12/04/2013 05:08:10 PM + 0.874000072479248s ,12/04/2013 5:08:10 PM,10239.0882008215,0,0.0
1.3658008908990002E9,12/04/2013 05:08:10 PM + 0.8990001678466797s ,12/04/2013 5:08:10 PM,10239.1132008215,0,0.0
1.365800890924E9,12/04/2013 05:08:10 PM + 0.9240000247955322s ,12/04/2013 5:08:10 PM,10239.1382008215,0,0.0
1.3658008909490001E9,12/04/2013 05:08:10 PM + 0.9490001201629639s ,12/04/2013 5:08:10 PM,10239.1632008215,0,0.0
1.365800890974E9,12/04/2013 05:08:10 PM + 0.9739999771118164s ,12/04/2013 5:08:10 PM,10239.1882008215,0,0.0
1.365800890999E9,12/04/2013 05:08:10 PM + 0.999000072479248s ,12/04/2013 5:08:11 PM,10239.2132008215,-1,-9.999275207519531E-4
1.3658008910240002E9,12/04/2013 05:08:11 PM + 0.024000167846679688s ,12/04/2013 5:08:11 PM,10239.2382008215,0,0.0
1.365800891049E9,12/04/2013 05:08:11 PM + 0.04900002479553223s ,12/04/2013 5:08:11 PM,10239.2632008215,0,0.0
1.3658008910740001E9,12/04/2013 05:08:11 PM + 0.07400012016296387s ,12/04/2013 5:08:11 PM,10239.2882008215,0,0.0
1.365800891099E9,12/04/2013 05:08:11 PM + 0.0989999771118164s ,12/04/2013 5:08:11 PM,10239.3132008215,0,0.0
1.365800891124E9,12/04/2013 05:08:11 PM + 0.12400007247924805s ,12/04/2013 5:08:11 PM,10239.3382008215,0,0.0
1.3658008911490002E9,12/04/2013 05:08:11 PM + 0.1490001678466797s ,12/04/2013 5:08:11 PM,10239.3632008215,0,0.0
1.365800891174E9,12/04/2013 05:08:11 PM + 0.17400002479553223s ,12/04/2013 5:08:11 PM,10239.3882008215,0,0.0
1.3658008911990001E9,12/04/2013 05:08:11 PM + 0.19900012016296387s ,12/04/2013 5:08:11 PM,10239.4132008215,0,0.0
1.365800891224E9,12/04/2013 05:08:11 PM + 0.2239999771118164s ,12/04/2013 5:08:11 PM,10239.4382008215,0,0.0
1.365800891249E9,12/04/2013 05:08:11 PM + 0.24900007247924805s ,12/04/2013 5:08:11 PM,10239.4632008215,0,0.0
1.3658008912740002E9,12/04/2013 05:08:11 PM + 0.2740001678466797s ,12/04/2013 5:08:11 PM,10239.4882008215,0,0.0
1.365800891299E9,12/04/2013 05:08:11 PM + 0.2990000247955322s ,12/04/2013 5:08:11 PM,10239.5132008215,0,0.0
1.3658008913240001E9,12/04/2013 05:08:11 PM + 0.32400012016296387s ,12/04/2013 5:08:11 PM,10239.5382008215,0,0.0
1.365800891349E9,12/04/2013 05:08:11 PM + 0.3489999771118164s ,12/04/2013 5:08:11 PM,10239.5632008215,0,0.0
1.365800891374E9,12/04/2013 05:08:11 PM + 0.37400007247924805s ,12/04/2013 5:08:11 PM,10239.5882008215,0,0.0
1.3658008913990002E9,12/04/2013 05:08:11 PM + 0.3990001678466797s ,12/04/2013 5:08:11 PM,10239.6132008215,0,0.0
1.365800891424E9,12/04/2013 05:08:11 PM + 0.4240000247955322s ,12/04/2013 5:08:11 PM,10239.6382008215,0,0.0
1.3658008914490001E9,12/04/2013 05:08:11 PM + 0.44900012016296387s ,12/04/2013 5:08:11 PM,10239.6632008215,0,0.0
1.365800891474E9,12/04/2013 05:08:11 PM + 0.4739999771118164s ,12/04/2013 5:08:11 PM,10239.6882008215,0,0.0
1.365800891499E9,12/04/2013 05:08:11 PM + 0.49900007247924805s ,12/04/2013 5:08:11 PM,10239.7132008215,0,0.0
1.3658008915240002E9,12/04/2013 05:08:11 PM + 0.5240001678466797s ,12/04/2013 5:08:11 PM,10239.7382008215,0,0.0
1.365800891549E9,12/04/2013 05:08:11 PM + 0.5490000247955322s ,12/04/2013 5:08:11 PM,10239.7632008215,0,0.0
1.3658008915740001E9,12/04/2013 05:08:11 PM + 0.5740001201629639s ,12/04/2013 5:08:11 PM,10239.7882008215,0,0.0
1.365800891599E9,12/04/2013 05:08:11 PM + 0.5989999771118164s ,12/04/2013 5:08:11 PM,10239.8132008215,0,0.0
1.365800891624E9,12/04/2013 05:08:11 PM + 0.624000072479248s ,12/04/2013 5:08:11 PM,10239.8382008215,0,0.0
1.3658008916490002E9,12/04/2013 05:08:11 PM + 0.6490001678466797s ,12/04/2013 5:08:11 PM,10239.8632008215,0,0.0
1.365800891724E9,12/04/2013 05:08:11 PM + 0.7239999771118164s ,12/04/2013 5:08:11 PM,10239.9382008215,0,0.0
1.365800891749E9,12/04/2013 05:08:11 PM + 0.749000072479248s ,12/04/2013 5:08:11 PM,10239.9632008215,0,0.0
1.3658008917740002E9,12/04/2013 05:08:11 PM + 0.7740001678466797s ,12/04/2013 5:08:11 PM,10239.9882008215,0,0.0
1.365800891799E9,12/04/2013 05:08:11 PM + 0.7990000247955322s ,12/04/2013 5:08:11 PM,10240.0132008215,0,0.0
1.3658008918240001E9,12/04/2013 05:08:11 PM + 0.8240001201629639s ,12/04/2013 5:08:11 PM,10240.0382008215,0,0.0
1.365800891849E9,12/04/2013 05:08:11 PM + 0.8489999771118164s ,12/04/2013 5:08:11 PM,10240.0632008215,0,0.0
1.365800891874E9,12/04/2013 05:08:11 PM + 0.874000072479248s ,12/04/2013 5:08:11 PM,10240.0882008215,0,0.0
1.3658008918990002E9,12/04/2013 05:08:11 PM + 0.8990001678466797s ,12/04/2013 5:08:11 PM,10240.1132008215,0,0.0
1.365800891924E9,12/04/2013 05:08:11 PM + 0.9240000247955322s ,12/04/2013 5:08:11 PM,10240.1382008215,0,0.0
1.3658008919490001E9,12/04/2013 05:08:11 PM + 0.9490001201629639s ,12/04/2013 5:08:11 PM,10240.1632008215,0,0.0
1.365800891974E9,12/04/2013 05:08:11 PM + 0.9739999771118164s ,12/04/2013 5:08:11 PM,10240.1882008215,0,0.0
1.365800891999E9,12/04/2013 05:08:11 PM + 0.999000072479248s ,12/04/2013 5:08:11 PM,10240.2132008215,0,0.0
1.3658008920240002E9,12/04/2013 05:08:12 PM + 0.024000167846679688s ,12/04/2013 5:08:12 PM,10240.2382008215,0,0.0
1.365800892049E9,12/04/2013 05:08:12 PM + 0.04900002479553223s ,12/04/2013 5:08:12 PM,10240.2632008215,0,0.0
1.3658008920740001E9,12/04/2013 05:08:12 PM + 0.07400012016296387s ,12/04/2013 5:08:12 PM,10240.2882008215,0,0.0
1.365800892099E9,12/04/2013 05:08:12 PM + 0.0989999771118164s ,12/04/2013 5:08:12 PM,10240.3132008215,0,0.0
1.365800892124E9,12/04/2013 05:08:12 PM + 0.12400007247924805s ,12/04/2013 5:08:12 PM,10240.3382008215,0,0.0
1.3658008921490002E9,12/04/2013 05:08:12 PM + 0.1490001678466797s ,12/04/2013 5:08:12 PM,10240.3632008215,0,0.0
1.365800892174E9,12/04/2013 05:08:12 PM + 0.17400002479553223s ,12/04/2013 5:08:12 PM,10240.3882008215,0,0.0
1.365800892224E9,12/04/2013 05:08:12 PM + 0.2239999771118164s ,12/04/2013 5:08:12 PM,10240.4382008215,0,0.0
1.365800892249E9,12/04/2013 05:08:12 PM + 0.24900007247924805s ,12/04/2013 5:08:12 PM,10240.4632008215,0,0.0
1.3658008922740002E9,12/04/2013 05:08:12 PM + 0.2740001678466797s ,12/04/2013 5:08:12 PM,10240.4882008215,0,0.0
1.365800892299E9,12/04/2013 05:08:12 PM + 0.2990000247955322s ,12/04/2013 5:08:12 PM,10240.5132008215,0,0.0
1.3658008923240001E9,12/04/2013 05:08:12 PM + 0.32400012016296387s ,12/04/2013 5:08:12 PM,10240.5382008215,0,0.0
1.365800892349E9,12/04/2013 05:08:12 PM + 0.3489999771118164s ,12/04/2013 5:08:12 PM,10240.5632008215,0,0.0
1.365800892374E9,12/04/2013 05:08:12 PM + 0.37400007247924805s ,12/04/2013 5:08:12 PM,10240.5882008215,0,0.0
1.3658008923990002E9,12/04/2013 05:08:12 PM + 0.3990001678466797s ,12/04/2013 5:08:12 PM,10240.6132008215,0,0.0
1.365800892424E9,12/04/2013 05:08:12 PM + 0.4240000247955322s ,12/04/2013 5:08:12 PM,10240.6382008215,0,0.0
1.3658008924490001E9,12/04/2013 05:08:12 PM + 0.44900012016296387s ,12/04/2013 5:08:12 PM,10240.6632008215,0,0.0
1.365800892474E9,12/04/2013 05:08:12 PM + 0.4739999771118164s ,12/04/2013 5:08:12 PM,10240.6882008215,0,0.0
1.365800892499E9,12/04/2013 05:08:12 PM + 0.49900007247924805s ,12/04/2013 5:08:12 PM,10240.7132008215,0,0.0
1.3658008925240002E9,12/04/2013 05:08:12 PM + 0.5240001678466797s ,12/04/2013 5:08:12 PM,10240.7382008215,0,0.0
1.365800892549E9,12/04/2013 05:08:12 PM + 0.5490000247955322s ,12/04/2013 5:08:12 PM,10240.7632008215,0,0.0
1.3658008925740001E9,12/04/2013 05:08:12 PM + 0.5740001201629639s ,12/04/2013 5:08:12 PM,10240.7882008215,0,0.0
1.365800892599E9,12/04/2013 05:08:12 PM + 0.5989999771118164s ,12/04/2013 5:08:12 PM,10240.8132008215,0,0.0
1.365800892624E9,12/04/2013 05:08:12 PM + 0.624000072479248s ,12/04/2013 5:08:12 PM,10240.8382008215,0,0.0
1.3658008926490002E9,12/04/2013 05:08:12 PM + 0.6490001678466797s ,12/04/2013 5:08:12 PM,10240.8632008215,0,0.0
1.365800892674E9,12/04/2013 05:08:12 PM + 0.6740000247955322s ,12/04/2013 5:08:12 PM,10240.8882008215,0,0.0
1.3658008926990001E9,12/04/2013 05:08:12 PM + 0.6990001201629639s ,12/04/2013 5:08:12 PM,10240.9132008215,0,0.0
1.365800892724E9,12/04/2013 05:08:12 PM + 0.7239999771118164s ,12/04/2013 5:08:12 PM,10240.9382008215,0,0.0
1.365800892749E9,12/04/2013 05:08:12 PM + 0.749000072479248s ,12/04/2013 5:08:12 PM,10240.9632008215,0,0.0
1.3658008927740002E9,12/04/2013 05:08:12 PM + 0.7740001678466797s ,12/04/2013 5:08:12 PM,10240.9882008214,0,0.0
1.365800892799E9,12/04/2013 05:08:12 PM + 0.7990000247955322s ,12/04/2013 5:08:12 PM,10241.0132008214,0,0.0
1.3658008928240001E9,12/04/2013 05:08:12 PM + 0.8240001201629639s ,12/04/2013 5:08:12 PM,10241.0382008214,0,0.0
1.365800892849E9,12/04/2013 05:08:12 PM + 0.8489999771118164s ,12/04/2013 5:08:12 PM,10241.0632008214,0,0.0
1.365800892874E9,12/04/2013 05:08:12 PM + 0.874000072479248s ,12/04/2013 5:08:12 PM,10241.0882008214,0,0.0
1.3658008928990002E9,12/04/2013 05:08:12 PM + 0.8990001678466797s ,12/04/2013 5:08:12 PM,10241.1132008214,0,0.0
1.365800892924E9,12/04/2013 05:08:12 PM + 0.9240000247955322s ,12/04/2013 5:08:12 PM,10241.1382008214,0,0.0
1.3658008929490001E9,12/04/2013 05:08:12 PM + 0.9490001201629639s ,12/04/2013 5:08:12 PM,10241.1632008214,0,0.0
1.365800892974E9,12/04/2013 05:08:12 PM + 0.9739999771118164s ,12/04/2013 5:08:12 PM,10241.1882008214,0,0.0
1.365800892999E9,12/04/2013 05:08:12 PM + 0.999000072479248s ,12/04/2013 5:08:12 PM,10241.2132008214,0,0.0
1.3658008930240002E9,12/04/2013 05:08:13 PM + 0.024000167846679688s ,12/04/2013 5:08:13 PM,10241.2382008214,0,0.0
1.365800893049E9,12/04/2013 05:08:13 PM + 0.04900002479553223s ,12/04/2013 5:08:13 PM,10241.2632008214,0,0.0
1.3658008930740001E9,12/04/2013 05:08:13 PM + 0.07400012016296387s ,12/04/2013 5:08:13 PM,10241.2882008214,0,0.0
1.365800893099E9,12/04/2013 05:08:13 PM + 0.0989999771118164s ,12/04/2013 5:08:13 PM,10241.3132008214,0,0.0
1.365800893124E9,12/04/2013 05:08:13 PM + 0.12400007247924805s ,12/04/2013 5:08:13 PM,10241.3382008214,0,0.0
1.3658008931490002E9,12/04/2013 05:08:13 PM + 0.1490001678466797s ,12/04/2013 5:08:13 PM,10241.3632008214,0,0.0
1.365800893174E9,12/04/2013 05:08:13 PM + 0.17400002479553223s ,12/04/2013 5:08:13 PM,10241.3882008214,0,0.0
1.3658008931990001E9,12/04/2013 05:08:13 PM + 0.19900012016296387s ,12/04/2013 5:08:13 PM,10241.4132008214,0,0.0
1.365800893224E9,12/04/2013 05:08:13 PM + 0.2239999771118164s ,12/04/2013 5:08:13 PM,10241.4382008214,0,0.0
1.365800893249E9,12/04/2013 05:08:13 PM + 0.24900007247924805s ,12/04/2013 5:08:13 PM,10241.4632008214,0,0.0
1.3658008932740002E9,12/04/2013 05:08:13 PM + 0.2740001678466797s ,12/04/2013 5:08:13 PM,10241.4882008214,0,0.0
1.365800893299E9,12/04/2013 05:08:13 PM + 0.2990000247955322s ,12/04/2013 5:08:13 PM,10241.5132008214,0,0.0
1.3658008933240001E9,12/04/2013 05:08:13 PM + 0.32400012016296387s ,12/04/2013 5:08:13 PM,10241.5382008214,0,0.0
1.365800893349E9,12/04/2013 05:08:13 PM + 0.3489999771118164s ,12/04/2013 5:08:13 PM,10241.5632008214,0,0.0
1.365800893374E9,12/04/2013 05:08:13 PM + 0.37400007247924805s ,12/04/2013 5:08:13 PM,10241.5882008214,0,0.0
1.3658008933990002E9,12/04/2013 05:08:13 PM + 0.3990001678466797s ,12/04/2013 5:08:13 PM,10241.6132008214,0,0.0
1.365800893424E9,12/04/2013 05:08:13 PM + 0.4240000247955322s ,12/04/2013 5:08:13 PM,10241.6382008214,0,0.0
1.3658008934490001E9,12/04/2013 05:08:13 PM + 0.44900012016296387s ,12/04/2013 5:08:13 PM,10241.6632008214,0,0.0
1.365800893474E9,12/04/2013 05:08:13 PM + 0.4739999771118164s ,12/04/2013 5:08:13 PM,10241.6882008214,0,0.0
1.365800893499E9,12/04/2013 05:08:13 PM + 0.49900007247924805s ,12/04/2013 5:08:13 PM,10241.7132008214,0,0.0
1.3658008935240002E9,12/04/2013 05:08:13 PM + 0.5240001678466797s ,12/04/2013 5:08:13 PM,10241.7382008214,0,0.0
1.365800893549E9,12/04/2013 05:08:13 PM + 0.5490000247955322s ,12/04/2013 5:08:13 PM,10241.7632008214,0,0.0
1.3658008935740001E9,12/04/2013 05:08:13 PM + 0.5740001201629639s ,12/04/2013 5:08:13 PM,10241.7882008214,0,0.0
1.365800893599E9,12/04/2013 05:08:13 PM + 0.5989999771118164s ,12/04/2013 5:08:13 PM,10241.8132008214,0,0.0
1.365800893624E9,12/04/2013 05:08:13 PM + 0.624000072479248s ,12/04/2013 5:08:13 PM,10241.8382008214,0,0.0
1.3658008936490002E9,12/04/2013 05:08:13 PM + 0.6490001678466797s ,12/04/2013 5:08:13 PM,10241.8632008214,0,0.0
1.365800893674E9,12/04/2013 05:08:13 PM + 0.6740000247955322s ,12/04/2013 5:08:13 PM,10241.8882008214,0,0.0
1.3658008936990001E9,12/04/2013 05:08:13 PM + 0.6990001201629639s ,12/04/2013 5:08:13 PM,10241.9132008214,0,0.0
1.365800893724E9,12/04/2013 05:08:13 PM + 0.7239999771118164s ,12/04/2013 5:08:13 PM,10241.9382008214,0,0.0
1.365800893749E9,12/04/2013 05:08:13 PM + 0.749000072479248s ,12/04/2013 5:08:13 PM,10241.9632008214,0,0.0
1.3658008937740002E9,12/04/2013 05:08:13 PM + 0.7740001678466797s ,12/04/2013 5:08:13 PM,10241.9882008214,0,0.0
1.365800893799E9,12/04/2013 05:08:13 PM + 0.7990000247955322s ,12/04/2013 5:08:13 PM,10242.0132008214,0,0.0
1.3658008938240001E9,12/04/2013 05:08:13 PM + 0.8240001201629639s ,12/04/2013 5:08:13 PM,10242.0382008214,0,0.0
1.365800893849E9,12/04/2013 05:08:13 PM + 0.8489999771118164s ,12/04/2013 5:08:13 PM,10242.0632008214,0,0.0
1.365800893874E9,12/04/2013 05:08:13 PM + 0.874000072479248s ,12/04/2013 5:08:13 PM,10242.0882008214,0,0.0
1.3658008938990002E9,12/04/2013 05:08:13 PM + 0.8990001678466797s ,12/04/2013 5:08:13 PM,10242.1132008214,0,0.0
1.365800893924E9,12/04/2013 05:08:13 PM + 0.9240000247955322s ,12/04/2013 5:08:13 PM,10242.1382008214,0,0.0
1.3658008939490001E9,12/04/2013 05:08:13 PM + 0.9490001201629639s ,12/04/2013 5:08:13 PM,10242.1632008214,0,0.0
1.365800893974E9,12/04/2013 05:08:13 PM + 0.9739999771118164s ,12/04/2013 5:08:13 PM,10242.1882008214,0,0.0
1.365800893999E9,12/04/2013 05:08:13 PM + 0.999000072479248s ,12/04/2013 5:08:13 PM,10242.2132008214,0,0.0
1.3658008940240002E9,12/04/2013 05:08:14 PM + 0.024000167846679688s ,12/04/2013 5:08:14 PM,10242.2382008214,0,0.0
1.365800894049E9,12/04/2013 05:08:14 PM + 0.04900002479553223s ,12/04/2013 5:08:14 PM,10242.2632008214,0,0.0
1.3658008940740001E9,12/04/2013 05:08:14 PM + 0.07400012016296387s ,12/04/2013 5:08:14 PM,10242.2882008214,0,0.0
1.365800894099E9,12/04/2013 05:08:14 PM + 0.0989999771118164s ,12/04/2013 5:08:14 PM,10242.3132008214,0,0.0
1.365800894124E9,12/04/2013 05:08:14 PM + 0.12400007247924805s ,12/04/2013 5:08:14 PM,10242.3382008214,0,0.0
1.3658008941490002E9,12/04/2013 05:08:14 PM + 0.1490001678466797s ,12/04/2013 5:08:14 PM,10242.3632008214,0,0.0
1.365800894174E9,12/04/2013 05:08:14 PM + 0.17400002479553223s ,12/04/2013 5:08:14 PM,10242.3882008214,0,0.0
1.3658008941990001E9,12/04/2013 05:08:14 PM + 0.19900012016296387s ,12/04/2013 5:08:14 PM,10242.4132008214,0,0.0
1.365800894224E9,12/04/2013 05:08:14 PM + 0.2239999771118164s ,12/04/2013 5:08:14 PM,10242.4382008214,0,0.0
1.365800894249E9,12/04/2013 05:08:14 PM + 0.24900007247924805s ,12/04/2013 5:08:14 PM,10242.4632008214,0,0.0
1.3658008942740002E9,12/04/2013 05:08:14 PM + 0.2740001678466797s ,12/04/2013 5:08:14 PM,10242.4882008214,0,0.0
1.365800894299E9,12/04/2013 05:08:14 PM + 0.2990000247955322s ,12/04/2013 5:08:14 PM,10242.5132008214,0,0.0
1.3658008943240001E9,12/04/2013 05:08:14 PM + 0.32400012016296387s ,12/04/2013 5:08:14 PM,10242.5382008214,0,0.0
1.365800894349E9,12/04/2013 05:08:14 PM + 0.3489999771118164s ,12/04/2013 5:08:14 PM,10242.5632008214,0,0.0
1.365800894374E9,12/04/2013 05:08:14 PM + 0.37400007247924805s ,12/04/2013 5:08:14 PM,10242.5882008214,0,0.0
1.3658008943990002E9,12/04/2013 05:08:14 PM + 0.3990001678466797s ,12/04/2013 5:08:14 PM,10242.6132008214,0,0.0
1.365800894424E9,12/04/2013 05:08:14 PM + 0.4240000247955322s ,12/04/2013 5:08:14 PM,10242.6382008214,0,0.0
1.3658008944490001E9,12/04/2013 05:08:14 PM + 0.44900012016296387s ,12/04/2013 5:08:14 PM,10242.6632008214,0,0.0
1.365800894474E9,12/04/2013 05:08:14 PM + 0.4739999771118164s ,12/04/2013 5:08:14 PM,10242.6882008214,0,0.0
1.365800894499E9,12/04/2013 05:08:14 PM + 0.49900007247924805s ,12/04/2013 5:08:14 PM,10242.7132008214,0,0.0
1.3658008945240002E9,12/04/2013 05:08:14 PM + 0.5240001678466797s ,12/04/2013 5:08:14 PM,10242.7382008214,0,0.0
1.365800894549E9,12/04/2013 05:08:14 PM + 0.5490000247955322s ,12/04/2013 5:08:14 PM,10242.7632008214,0,0.0
1.3658008945740001E9,12/04/2013 05:08:14 PM + 0.5740001201629639s ,12/04/2013 5:08:14 PM,10242.7882008214,0,0.0
1.365800894599E9,12/04/2013 05:08:14 PM + 0.5989999771118164s ,12/04/2013 5:08:14 PM,10242.8132008214,0,0.0
1.365800894624E9,12/04/2013 05:08:14 PM + 0.624000072479248s ,12/04/2013 5:08:14 PM,10242.8382008214,0,0.0
1.3658008946490002E9,12/04/2013 05:08:14 PM + 0.6490001678466797s ,12/04/2013 5:08:14 PM,10242.8632008214,0,0.0
1.365800894674E9,12/04/2013 05:08:14 PM + 0.6740000247955322s ,12/04/2013 5:08:14 PM,10242.8882008214,0,0.0
1.3658008946990001E9,12/04/2013 05:08:14 PM + 0.6990001201629639s ,12/04/2013 5:08:14 PM,10242.9132008214,0,0.0
1.365800894724E9,12/04/2013 05:08:14 PM + 0.7239999771118164s ,12/04/2013 5:08:14 PM,10242.9382008214,0,0.0
1.365800894749E9,12/04/2013 05:08:14 PM + 0.749000072479248s ,12/04/2013 5:08:14 PM,10242.9632008214,0,0.0
1.3658008947740002E9,12/04/2013 05:08:14 PM + 0.7740001678466797s ,12/04/2013 5:08:14 PM,10242.9882008214,0,0.0
1.365800894799E9,12/04/2013 05:08:14 PM + 0.7990000247955322s ,12/04/2013 5:08:14 PM,10243.0132008214,0,0.0
1.3658008948240001E9,12/04/2013 05:08:14 PM + 0.8240001201629639s ,12/04/2013 5:08:14 PM,10243.0382008214,0,0.0
1.365800894849E9,12/04/2013 05:08:14 PM + 0.8489999771118164s ,12/04/2013 5:08:14 PM,10243.0632008214,0,0.0
1.365800894874E9,12/04/2013 05:08:14 PM + 0.874000072479248s ,12/04/2013 5:08:14 PM,10243.0882008214,0,0.0
1.3658008948990002E9,12/04/2013 05:08:14 PM + 0.8990001678466797s ,12/04/2013 5:08:14 PM,10243.1132008214,0,0.0
1.365800894924E9,12/04/2013 05:08:14 PM + 0.9240000247955322s ,12/04/2013 5:08:14 PM,10243.1382008214,0,0.0
1.3658008949490001E9,12/04/2013 05:08:14 PM + 0.9490001201629639s ,12/04/2013 5:08:14 PM,10243.1632008214,0,0.0
1.365800894974E9,12/04/2013 05:08:14 PM + 0.9739999771118164s ,12/04/2013 5:08:14 PM,10243.1882008214,0,0.0
1.365800894999E9,12/04/2013 05:08:14 PM + 0.999000072479248s ,12/04/2013 5:08:15 PM,10243.2132008214,-1,-9.999275207519531E-4
1.3658008950240002E9,12/04/2013 05:08:15 PM + 0.024000167846679688s ,12/04/2013 5:08:15 PM,10243.2382008214,0,0.0
1.3658008950740001E9,12/04/2013 05:08:15 PM + 0.07400012016296387s ,12/04/2013 5:08:15 PM,10243.2882008214,0,0.0
1.365800895099E9,12/04/2013 05:08:15 PM + 0.0989999771118164s ,12/04/2013 5:08:15 PM,10243.3132008214,0,0.0
1.365800895124E9,12/04/2013 05:08:15 PM + 0.12400007247924805s ,12/04/2013 5:08:15 PM,10243.3382008214,0,0.0
1.3658008951490002E9,12/04/2013 05:08:15 PM + 0.1490001678466797s ,12/04/2013 5:08:15 PM,10243.3632008214,0,0.0
1.365800895174E9,12/04/2013 05:08:15 PM + 0.17400002479553223s ,12/04/2013 5:08:15 PM,10243.3882008214,0,0.0
1.3658008951990001E9,12/04/2013 05:08:15 PM + 0.19900012016296387s ,12/04/2013 5:08:15 PM,10243.4132008214,0,0.0
1.365800895224E9,12/04/2013 05:08:15 PM + 0.2239999771118164s ,12/04/2013 5:08:15 PM,10243.4382008214,0,0.0
1.365800895249E9,12/04/2013 05:08:15 PM + 0.24900007247924805s ,12/04/2013 5:08:15 PM,10243.4632008214,0,0.0
1.3658008952740002E9,12/04/2013 05:08:15 PM + 0.2740001678466797s ,12/04/2013 5:08:15 PM,10243.4882008214,0,0.0
1.365800895299E9,12/04/2013 05:08:15 PM + 0.2990000247955322s ,12/04/2013 5:08:15 PM,10243.5132008214,0,0.0
1.3658008953240001E9,12/04/2013 05:08:15 PM + 0.32400012016296387s ,12/04/2013 5:08:15 PM,10243.5382008214,0,0.0
1.365800895349E9,12/04/2013 05:08:15 PM + 0.3489999771118164s ,12/04/2013 5:08:15 PM,10243.5632008214,0,0.0
1.365800895374E9,12/04/2013 05:08:15 PM + 0.37400007247924805s ,12/04/2013 5:08:15 PM,10243.5882008214,0,0.0
1.3658008953990002E9,12/04/2013 05:08:15 PM + 0.3990001678466797s ,12/04/2013 5:08:15 PM,10243.6132008214,0,0.0
1.365800895424E9,12/04/2013 05:08:15 PM + 0.4240000247955322s ,12/04/2013 5:08:15 PM,10243.6382008214,0,0.0
1.3658008954490001E9,12/04/2013 05:08:15 PM + 0.44900012016296387s ,12/04/2013 5:08:15 PM,10243.6632008214,0,0.0
1.365800895474E9,12/04/2013 05:08:15 PM + 0.4739999771118164s ,12/04/2013 5:08:15 PM,10243.6882008214,0,0.0
1.365800895499E9,12/04/2013 05:08:15 PM + 0.49900007247924805s ,12/04/2013 5:08:15 PM,10243.7132008214,0,0.0
1.3658008955240002E9,12/04/2013 05:08:15 PM + 0.5240001678466797s ,12/04/2013 5:08:15 PM,10243.7382008214,0,0.0
1.365800895549E9,12/04/2013 05:08:15 PM + 0.5490000247955322s ,12/04/2013 5:08:15 PM,10243.7632008214,0,0.0
1.3658008955740001E9,12/04/2013 05:08:15 PM + 0.5740001201629639s ,12/04/2013 5:08:15 PM,10243.7882008214,0,0.0
1.365800895599E9,12/04/2013 05:08:15 PM + 0.5989999771118164s ,12/04/2013 5:08:15 PM,10243.8132008214,0,0.0
